ZIP_CODE_SHORT,02/01/1996,03/01/1996,04/01/1996,05/01/1996,06/01/1996,07/01/1996,08/01/1996,09/01/1996,10/01/1996,11/01/1996,12/01/1996,01/01/1997,02/01/1997,03/01/1997,04/01/1997,05/01/1997,06/01/1997,07/01/1997,08/01/1997,09/01/1997,10/01/1997,11/01/1997,12/01/1997,01/01/1998,02/01/1998,03/01/1998,04/01/1998,05/01/1998,06/01/1998,07/01/1998,08/01/1998,09/01/1998,10/01/1998,11/01/1998,12/01/1998,01/01/1999,02/01/1999,03/01/1999,04/01/1999,05/01/1999,06/01/1999,07/01/1999,08/01/1999,09/01/1999,10/01/1999,11/01/1999,12/01/1999,01/01/2000,02/01/2000,03/01/2000,04/01/2000,05/01/2000,06/01/2000,07/01/2000,08/01/2000,09/01/2000,10/01/2000,11/01/2000,12/01/2000,01/01/2001,02/01/2001,03/01/2001,04/01/2001,05/01/2001,06/01/2001,07/01/2001,08/01/2001,09/01/2001,10/01/2001,11/01/2001,12/01/2001,01/01/2002,02/01/2002,03/01/2002,04/01/2002,05/01/2002,06/01/2002,07/01/2002,08/01/2002,09/01/2002,10/01/2002,11/01/2002,12/01/2002,01/01/2003,02/01/2003,03/01/2003,04/01/2003,05/01/2003,06/01/2003,07/01/2003,08/01/2003,09/01/2003,10/01/2003,11/01/2003,12/01/2003,01/01/2004,02/01/2004,03/01/2004,04/01/2004,05/01/2004,06/01/2004,07/01/2004,08/01/2004,09/01/2004,10/01/2004,11/01/2004,12/01/2004,01/01/2005,02/01/2005,03/01/2005,04/01/2005,05/01/2005,06/01/2005,07/01/2005,08/01/2005,09/01/2005,10/01/2005,11/01/2005,12/01/2005,01/01/2006,02/01/2006,03/01/2006,04/01/2006,05/01/2006,06/01/2006,07/01/2006,08/01/2006,09/01/2006,10/01/2006,11/01/2006,12/01/2006,01/01/2007,02/01/2007,03/01/2007,04/01/2007,05/01/2007,06/01/2007,07/01/2007,08/01/2007,09/01/2007,10/01/2007,11/01/2007,12/01/2007,01/01/2008,02/01/2008,03/01/2008,04/01/2008,05/01/2008,06/01/2008,07/01/2008,08/01/2008,09/01/2008,10/01/2008,11/01/2008,12/01/2008,01/01/2009,02/01/2009,03/01/2009,04/01/2009,05/01/2009,06/01/2009,07/01/2009,08/01/2009,09/01/2009,10/01/2009,11/01/2009,12/01/2009,01/01/2010,02/01/2010,03/01/2010,04/01/2010,05/01/2010,06/01/2010,07/01/2010,08/01/2010,09/01/2010,10/01/2010,11/01/2010,12/01/2010,01/01/2011,02/01/2011,03/01/2011,04/01/2011,05/01/2011,06/01/2011,07/01/2011,08/01/2011,09/01/2011,10/01/2011,11/01/2011,12/01/2011,01/01/2012,02/01/2012,03/01/2012,04/01/2012,05/01/2012,06/01/2012,07/01/2012,08/01/2012,09/01/2012,10/01/2012,11/01/2012,12/01/2012,01/01/2013,02/01/2013,03/01/2013,04/01/2013,05/01/2013,06/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,12/01/2013,01/01/2014,02/01/2014,03/01/2014,04/01/2014,05/01/2014,06/01/2014,07/01/2014,08/01/2014,09/01/2014,10/01/2014,11/01/2014,12/01/2014,01/01/2015,02/01/2015,03/01/2015,04/01/2015,05/01/2015,06/01/2015,07/01/2015,08/01/2015,09/01/2015,10/01/2015,11/01/2015,12/01/2015,01/01/2016,02/01/2016,03/01/2016,04/01/2016,05/01/2016,06/01/2016,07/01/2016,08/01/2016,09/01/2016,10/01/2016,11/01/2016,12/01/2016,01/01/2017,02/01/2017,03/01/2017,04/01/2017,05/01/2017,06/01/2017,07/01/2017,08/01/2017,09/01/2017,10/01/2017,11/01/2017,12/01/2017,01/01/2018,02/01/2018,03/01/2018,04/01/2018,05/01/2018,06/01/2018,07/01/2018,08/01/2018,09/01/2018,10/01/2018,11/01/2018,12/01/2018,01/01/2019,02/01/2019,03/01/2019,04/01/2019,05/01/2019,06/01/2019,07/01/2019,08/01/2019,09/01/2019,10/01/2019,11/01/2019,12/01/2019,01/01/2020,02/01/2020,03/01/2020,04/01/2020,05/01/2020,06/01/2020
010,127793.95454545454,127611.75,127584.43181818182,127463.75,127434.31818181818,127415.52272727272,127414.65909090909,127539.15909090909,127678.40909090909,127719.95454545454,127831.36363636363,127973.20454545454,128164.36363636363,128382.27272727272,128390.61363636363,128593.29545454546,128768.88636363637,128923.18181818182,129269.29545454546,129457.36363636363,129869.25,130377.68181818182,130868.27272727272,131514.93181818182,132071.22727272726,132767.81818181818,133575.38636363635,134125.45454545456,134604.70454545456,135225.52272727274,135548.13636363635,136059.36363636365,136297.45454545456,136978.11363636365,137588.22727272726,137907.11363636365,138228.63636363635,138703.04545454544,139589.47727272726,140724.27272727274,141960.93181818182,143236.97727272726,144617.81818181818,145761.1590909091,146836.79545454544,147311.0909090909,148067.63636363635,149082.54545454544,150562.36363636365,151830.93181818182,152656.79545454544,153186.61363636365,153618.9090909091,153731.77272727274,153922.77272727274,154383.36363636365,155442.3409090909,156756.77272727274,157722.86363636365,158605.27272727274,159156.88636363635,159991.79545454544,161171.86363636365,162562.72727272726,163851.68181818182,164789.63636363635,165402.0,165591.68181818182,165637.43181818182,165935.0909090909,166937.04545454544,168178.79545454544,169507.38636363635,170629.93181818182,171936.5,173137.29545454544,174255.29545454544,175591.81818181818,177556.06818181818,179917.68181818182,182072.79545454544,184056.43181818182,185902.13636363635,187660.70454545456,189504.81818181818,191603.5909090909,192740.11363636365,193952.29545454544,195476.11363636365,198001.29545454544,200482.04545454544,202680.06818181818,205061.36363636365,207261.77272727274,209431.63636363635,211370.47727272726,213121.25,214320.5,215958.38636363635,218032.29545454544,220766.11363636365,223300.52272727274,225444.27272727274,227628.61363636365,229809.88636363635,232083.0,234221.97727272726,236634.52272727274,239517.13636363635,242539.93181818182,245596.56818181818,247861.95454545456,249635.79545454544,250918.86363636365,252437.22727272726,254447.31818181818,256165.63636363635,258116.27272727274,259055.54545454544,259895.31818181818,259916.31818181818,260172.06818181818,260559.6590909091,261296.36363636365,261865.04545454544,262198.0681818182,262519.88636363635,261917.9090909091,261532.45454545456,260839.72727272726,261287.11363636365,261183.52272727274,261171.29545454544,261322.95454545456,261352.75,260957.04545454544,259916.52272727274,258896.56818181818,257824.0909090909,257219.0909090909,256847.13636363635,256734.20454545456,256408.93181818182,256304.93181818182,256224.72727272726,255476.13636363635,254758.52272727274,254363.8409090909,254604.88636363635,254851.97727272726,254557.93181818182,253807.77272727274,252493.70454545456,250881.36363636365,249043.4090909091,247039.81818181818,245056.68181818182,243441.38636363635,241958.54545454544,240311.22727272726,238611.86363636365,236918.0,236154.02272727274,235996.70454545456,236202.54545454544,236412.93181818182,236680.79545454544,237127.0,237330.68181818182,237552.68181818182,237837.54545454544,238710.75,239304.1590909091,239640.3409090909,238830.02272727274,237897.63636363635,236885.22727272726,236204.77272727274,235156.8409090909,234159.68181818182,233750.56818181818,233746.54545454544,233021.5,231587.5,230045.75,229260.20454545456,229112.36363636365,228492.63636363635,227560.97727272726,226087.79545454544,225383.27272727274,224755.95454545456,224217.5909090909,223142.06818181818,222929.77272727274,223141.70454545456,223291.45454545456,222754.4090909091,221963.68181818182,221944.3409090909,222354.56818181818,223252.20454545456,223856.6590909091,224525.9090909091,224788.0,225399.6590909091,225416.68181818182,225346.11363636365,225778.22727272726,226920.3409090909,228419.31818181818,229490.1590909091,230390.1590909091,230973.70454545456,231242.88636363635,231394.56818181818,231627.54545454544,231462.70454545456,231453.97727272726,231257.4090909091,231494.43181818182,231252.54545454544,231095.29545454544,230665.27272727274,230285.29545454544,230178.61363636365,230613.0909090909,230842.75,231203.3409090909,231511.77272727274,232223.61363636365,232979.0909090909,233267.45454545456,233606.61363636365,233740.9090909091,234310.6590909091,234720.72727272726,235168.02272727274,234926.02272727274,235144.29545454544,235223.11363636365,236190.47727272726,236963.29545454544,237876.52272727274,238233.36363636365,238390.75,238593.5,238688.9090909091,239099.25,239163.79545454544,239850.75,240287.6590909091,240848.79545454544,241085.20454545456,241578.18181818182,242613.77272727274,243619.1590909091,244741.25,245660.38636363635,246981.97727272726,248254.13636363635,249523.13636363635,250945.45454545456,252281.18181818182,254041.6590909091,255020.45454545456,255377.88636363635,254679.97727272726,254741.25,255556.79545454544,256632.47727272726,257644.06818181818,258185.31818181818,259208.72727272726,259642.27272727274,260016.38636363635,259829.27272727274,259741.02272727274,260066.63636363635,260585.25,261807.47727272726,262655.04545454547,263800.45454545453,264137.2272727273,264864.29545454547,265348.3181818182,266124.04545454547,267025.70454545453,268116.04545454547,269550.45454545453,270910.11363636365,272516.1818181818,273209.13636363635
011,95046.7,95106.3,95146.1,95125.3,95107.1,94946.8,94903.2,94733.5,94765.6,94719.7,94758.1,94797.6,94615.6,94323.7,93904.3,93894.2,94013.8,94119.8,94280.5,94466.2,94736.3,95010.3,95319.0,95591.1,96207.0,96947.9,97892.3,98360.5,98611.5,99163.1,99323.4,99949.0,100112.5,100679.9,100923.8,101324.5,101725.8,102273.6,102846.6,103619.8,104481.4,105721.7,107223.3,108333.5,109189.7,109654.8,110581.1,111495.0,112482.2,113262.9,113926.0,114547.8,115160.0,114648.3,114151.5,113606.5,114165.8,114833.1,115404.6,115943.1,116335.5,116919.3,117703.4,118509.6,119207.4,120316.2,121513.8,123066.7,124151.5,125211.2,126110.4,127209.7,128577.9,130007.3,131453.5,132720.2,133917.6,135051.4,136105.0,137053.7,138226.1,139528.0,141039.8,142273.5,143249.6,144238.0,144414.6,145060.2,145957.4,147707.9,149538.4,151219.1,152446.7,153501.5,154558.4,156032.0,157462.8,158368.6,159856.1,161294.0,163025.6,164274.8,165695.9,167329.6,169071.3,170697.9,172039.9,173291.5,174909.5,176771.1,178817.7,180455.4,182042.2,183889.5,185576.6,187333.6,188661.7,190680.7,192565.6,194057.2,194513.5,194859.2,195231.2,196043.9,196998.9,197367.4,197599.8,197056.2,197417.9,197152.2,197561.4,197021.6,196947.4,197123.0,197894.8,198858.3,198729.6,197974.2,196891.0,196031.5,195485.3,194631.4,193736.6,193499.3,193556.0,193233.9,191950.3,189658.6,187696.3,186425.3,185400.8,184374.8,182182.8,180427.0,178089.8,176337.5,174294.3,172659.5,170851.8,169715.8,168928.0,168460.7,167982.5,168074.4,168496.6,169061.9,169900.1,170340.0,170805.2,171027.7,171583.9,171999.1,172186.1,172162.6,171751.2,170769.3,169818.4,168828.0,167471.0,166020.8,164855.9,163888.1,162964.4,161842.8,160691.7,159197.6,158028.0,156931.5,155626.1,154240.3,153438.4,153298.8,152675.1,151775.9,150637.8,149938.8,149363.7,148973.5,148762.5,148904.7,149577.7,150127.4,150179.6,149867.7,149991.5,150662.0,151235.8,151811.2,152241.1,153156.4,153786.2,154191.9,154327.3,154405.7,154860.8,155253.4,155572.3,155243.6,155397.7,155142.5,155473.1,155050.3,155117.5,155071.6,155313.5,155766.8,156354.1,156589.0,156943.9,157372.8,157957.7,158341.7,158463.8,158914.5,159175.9,159448.0,159295.3,159459.0,159227.7,159656.0,159851.7,160673.6,161140.1,161961.0,162503.1,163028.1,163605.9,164586.1,165731.2,166383.1,167029.8,167420.1,168086.6,168373.1,169054.3,170461.4,171804.6,172990.5,173551.6,174181.8,175275.4,176466.8,178261.7,179652.6,181014.0,182346.0,183348.5,183030.6,182758.5,183257.9,184760.9,186050.5,186249.9,186340.2,186325.3,186989.0,187510.7,187250.4,188020.2,189587.1,191650.5,192313.2,192761.2,193352.7,194553.1,195903.6,197044.7,197910.3,198848.8,200491.4,201370.4,202123.9,202474.9
012,152939.0,152747.07142857142,152395.2857142857,151950.57142857142,151415.85714285713,150841.85714285713,150336.2142857143,150390.0,150694.0,150977.07142857142,151164.85714285713,151734.85714285713,152766.7142857143,153793.0,154914.2857142857,155698.92857142858,156799.35714285713,157961.7857142857,159100.35714285713,159671.14285714287,160387.42857142858,161469.42857142858,162654.7857142857,163201.2142857143,163076.85714285713,162715.0,162594.57142857142,163033.92857142858,163528.35714285713,164190.92857142858,164686.7857142857,165122.2142857143,165192.14285714287,165148.64285714287,165380.85714285713,166049.35714285713,167014.5,168512.0,169891.07142857142,170789.2142857143,171879.2857142857,173509.57142857142,176316.85714285713,179201.42857142858,181795.14285714287,183600.14285714287,185350.7857142857,186874.57142857142,188570.42857142858,189727.07142857142,190785.92857142858,192006.92857142858,192904.07142857142,194171.07142857142,194483.0,194779.14285714287,194825.07142857142,195829.2857142857,196833.14285714287,198010.64285714287,198663.0,199816.2142857143,200695.14285714287,202240.2142857143,203783.0,203824.85714285713,203565.7142857143,203655.92857142858,205322.7142857143,206361.35714285713,206964.42857142858,207174.64285714287,208110.7142857143,208415.14285714287,209673.85714285713,210692.5,212208.92857142858,213960.2857142857,215852.92857142858,217624.0,218835.92857142858,220480.35714285713,222332.5,224351.2857142857,226274.2857142857,229054.2857142857,231598.42857142858,233223.14285714287,234058.5,235252.14285714287,237312.5,239490.0,241492.64285714287,243674.07142857142,246849.85714285713,249821.35714285713,251901.2857142857,253012.64285714287,254091.07142857142,256700.64285714287,260203.85714285713,263745.64285714284,266421.35714285716,268351.71428571426,270266.14285714284,272017.71428571426,272942.5,274034.14285714284,276030.9285714286,277818.21428571426,279163.35714285716,279685.14285714284,280535.9285714286,281746.0,283010.35714285716,285190.5,288247.14285714284,290639.4285714286,292672.0714285714,294489.71428571426,296299.28571428574,299239.85714285716,302354.5,305123.35714285716,307318.28571428574,308953.28571428574,310948.9285714286,312066.64285714284,311350.5714285714,312388.35714285716,313927.0,316443.21428571426,318162.85714285716,318478.64285714284,318138.71428571426,317238.14285714284,316054.28571428574,314472.21428571426,312654.85714285716,311344.78571428574,311192.0,309817.4285714286,308889.85714285716,307670.28571428574,306170.21428571426,305092.9285714286,303831.78571428574,303036.0714285714,302472.0,303100.4285714286,303989.71428571426,303706.71428571426,302541.14285714284,300774.5,297717.64285714284,294047.5714285714,292119.14285714284,291364.85714285716,290860.4285714286,288739.0,285816.21428571426,282361.64285714284,279708.9285714286,278892.85714285716,279372.0,279999.4285714286,280964.14285714284,281005.85714285716,279742.9285714286,278242.71428571426,277398.28571428574,279710.85714285716,282134.5,283399.71428571426,282105.21428571426,279659.64285714284,277533.28571428574,277156.14285714284,276994.85714285716,277276.5714285714,276870.35714285716,275459.85714285716,274455.78571428574,272707.35714285716,271348.14285714284,270001.71428571426,270238.14285714284,270458.85714285716,269870.5,266605.85714285716,263814.14285714284,262696.5,263166.5,264075.64285714284,263434.0,261108.07142857142,258535.57142857142,257914.14285714287,258259.35714285713,259760.07142857142,260235.64285714287,262755.64285714284,264376.64285714284,265343.64285714284,264919.5,264679.21428571426,265231.5714285714,266532.71428571426,268080.28571428574,269082.21428571426,269440.85714285716,269484.78571428574,269812.0,269329.4285714286,269253.64285714284,268011.28571428574,267467.71428571426,266857.0,267001.5,268032.0714285714,269530.85714285716,270281.21428571426,270093.4285714286,268739.0,267939.71428571426,267327.0,266842.14285714284,267261.78571428574,267919.9285714286,268432.14285714284,268336.14285714284,267551.85714285716,265710.4285714286,264362.14285714284,264010.35714285716,265050.5,265772.4285714286,266264.21428571426,266786.14285714284,267503.5714285714,268380.4285714286,269175.71428571426,270022.0714285714,270258.9285714286,271022.64285714284,271445.0714285714,271455.85714285716,269927.0714285714,268603.0714285714,268179.21428571426,269223.0,270012.35714285716,270284.0,270235.0714285714,270063.5714285714,270207.35714285716,271085.35714285716,272207.78571428574,273317.9285714286,275862.85714285716,279554.71428571426,282595.14285714284,282447.5714285714,281370.5714285714,279650.0714285714,278810.5,278627.0,279932.35714285716,280596.71428571426,280853.5714285714,282017.35714285716,283735.14285714284,285181.78571428574,285333.4285714286,286546.4285714286,287247.0,289302.21428571426,290691.14285714284,291926.64285714284,291535.78571428574,292468.35714285716,293950.85714285716,295215.14285714284,294510.14285714284,293405.0,293369.21428571426,293681.0714285714,294721.5714285714,294987.5714285714,295213.78571428574,295030.5714285714,295120.5,294198.71428571426
013,96047.0625,96062.375,96053.6875,96162.5625,96255.875,96383.75,96424.1875,96597.875,96839.375,97057.625,97260.8125,97529.4375,97960.5625,98420.9375,98809.375,98975.75,99147.375,99234.5625,99595.5625,99947.75,100405.0,100908.625,101466.0625,102056.625,102320.75,102465.1875,102832.25,103591.8125,104499.25,105603.5625,106390.75,107025.0,107376.5,107920.1875,108500.0,108882.625,109519.3125,110483.4375,111551.4375,112377.4375,113142.375,113881.125,115016.5625,116027.75,117156.0625,118001.3125,119030.875,120362.3125,121836.4375,123102.3125,124083.6875,124983.5625,126154.6875,127464.9375,128596.6875,129686.125,130675.8125,131875.4375,132887.0,133955.75,134913.8125,136138.25,137499.75,138999.375,140167.5625,141182.625,142153.75,143302.875,144501.9375,145549.5625,146787.5,147913.1875,149125.5,150172.625,151382.1875,152683.9375,154103.5625,155507.0625,157009.3125,158462.5,159494.3125,160800.9375,162278.875,164283.25,165860.0,167223.625,168580.75,170101.0,171853.625,173493.6875,175038.25,176577.25,179004.75,181435.9375,183641.6875,184789.625,186309.1875,187545.875,188973.3125,189972.375,191508.3125,193096.6875,194626.5,195997.125,197478.9375,198994.4375,200451.1875,202480.0,204550.125,207475.4375,209407.875,211430.625,211728.5625,212307.375,213072.625,214592.8125,215510.4375,216222.875,216721.5,217542.0625,218418.375,218948.0625,219213.8125,218779.0625,219464.8125,220807.4375,222379.1875,222994.375,223385.1875,224129.3125,224854.6875,225262.0625,224666.3125,224290.6875,224626.3125,226581.1875,227492.6875,227227.5625,225693.5,225117.4375,224721.1875,223760.625,222851.8125,221898.625,222552.6875,223002.125,223335.6875,221800.8125,220883.0625,220163.25,220921.6875,220590.1875,219550.25,218490.625,217180.625,215461.375,212213.875,209632.5,208377.875,207771.5,206864.6875,205321.1875,203583.125,202816.5,203353.5625,203439.3125,203889.5625,204058.0625,205391.625,204978.125,204016.3125,203465.9375,203036.0625,202980.5625,201815.375,201480.9375,200350.8125,200205.0,199181.25,198700.5625,197685.5,197929.75,197269.8125,196213.125,195275.25,194793.6875,195180.5,193015.9375,190565.125,187393.1875,185681.875,185704.0625,186310.25,186373.0,185383.6875,184036.9375,183155.875,182503.75,182786.75,184118.0,186426.75,189390.6875,191789.9375,191449.5,189604.5,188193.75,188895.1875,190865.0625,193701.125,196010.875,196431.3125,196705.5,197431.9375,197202.625,197477.75,197583.9375,199472.9375,200880.75,202091.25,202575.5625,201399.0,200645.125,200915.875,202006.875,201962.75,202815.125,203434.5625,205968.0625,207597.25,208592.9375,208561.9375,208545.625,208553.1875,208409.0,207541.625,206634.6875,205614.875,204217.0,202318.625,199065.0625,196696.6875,196267.5,198134.5625,199744.375,200297.0625,200218.6875,200720.6875,201440.4375,202493.5,203304.5,204412.1875,205977.0,207008.5,207124.0,205297.125,204114.5625,205555.9375,207925.1875,210493.875,212281.4375,214270.25,217481.25,220241.25,224156.125,227694.375,231261.6875,233332.1875,235080.8125,236175.0,237254.375,238525.875,239237.6875,239195.875,237552.5,237261.75,236063.125,235221.75,232931.6875,232212.6875,231270.0625,230231.25,229644.9375,228292.625,227629.0625,227389.9375,227879.5625,227693.375,227642.8125,227726.9375,229097.3125,230553.9375,232363.375,234215.5
014,133912.88888888888,134038.16666666666,134142.33333333334,134407.5,134567.55555555556,134814.72222222222,135018.55555555556,135460.44444444444,135866.83333333334,136512.94444444444,137144.55555555556,137853.16666666666,138002.33333333334,137967.0,137954.72222222222,138360.22222222222,139103.11111111112,139670.27777777778,140379.66666666666,140948.44444444444,141546.83333333334,141945.5,142363.22222222222,142956.22222222222,144116.77777777778,145541.38888888888,147053.88888888888,148148.44444444444,149063.94444444444,150218.5,151267.33333333334,152352.61111111112,153658.05555555556,155008.38888888888,156603.77777777778,157832.88888888888,159787.44444444444,161840.88888888888,163959.5,165704.38888888888,167343.16666666666,168908.0,170750.94444444444,171990.83333333334,173295.44444444444,174418.55555555556,175558.66666666666,176851.72222222222,177705.05555555556,179112.0,180302.55555555556,181904.44444444444,183474.27777777778,185201.83333333334,186948.05555555556,189545.94444444444,192226.83333333334,195067.11111111112,197349.94444444444,200128.83333333334,203061.72222222222,205768.55555555556,208358.66666666666,210849.22222222222,213679.5,216579.22222222222,219351.27777777778,221957.83333333334,224163.11111111112,226405.22222222222,228937.5,231325.22222222222,233321.0,235021.22222222222,237013.83333333334,239051.83333333334,241025.72222222222,242777.5,245188.66666666666,247192.33333333334,249095.83333333334,250866.61111111112,253147.72222222222,255461.05555555556,257697.61111111112,259785.22222222222,262019.55555555556,264320.5,266709.55555555556,269317.72222222225,271199.27777777775,273288.8333333333,275473.8888888889,277951.77777777775,280294.22222222225,282440.6111111111,284574.5,286662.94444444444,288256.0,289956.77777777775,291573.55555555556,293145.6666666667,295135.55555555556,297092.94444444444,299625.3888888889,301864.6666666667,303839.3888888889,305954.05555555556,308045.6666666667,310352.55555555556,312706.44444444444,314870.1666666667,316564.1111111111,317514.5,318346.72222222225,319429.1666666667,320546.44444444444,321619.22222222225,322120.8888888889,321441.55555555556,320460.27777777775,320123.72222222225,319632.44444444444,319053.44444444444,318315.55555555556,318479.1111111111,317756.05555555556,316317.0,314090.6666666667,312346.8888888889,310725.27777777775,309773.27777777775,309749.5,308865.22222222225,308846.44444444444,307938.05555555556,306661.44444444444,304366.5,302242.1111111111,300950.27777777775,299547.1111111111,297629.3888888889,295837.6111111111,294169.5,291782.77777777775,289614.5,286554.05555555556,284245.8888888889,282422.1666666667,281063.1111111111,279699.55555555556,277619.05555555556,275685.77777777775,273796.94444444444,271840.3888888889,269589.27777777775,266850.6666666667,264157.72222222225,261919.55555555556,260319.0,258797.38888888888,257448.61111111112,256882.11111111112,256765.66666666666,257306.77777777778,257687.61111111112,258137.38888888888,258304.05555555556,259168.38888888888,259919.11111111112,260671.88888888888,260464.5,260215.44444444444,259570.83333333334,258124.72222222222,256403.0,254257.94444444444,252605.66666666666,251212.77777777778,250314.88888888888,249570.61111111112,248729.77777777778,246675.38888888888,244531.33333333334,242072.22222222222,240683.55555555556,239380.0,238588.11111111112,237743.83333333334,236553.11111111112,234851.38888888888,233113.44444444444,231218.77777777778,229127.33333333334,228395.38888888888,228826.22222222222,229834.94444444444,229951.0,230043.38888888888,229696.22222222222,229237.0,229031.27777777778,229875.66666666666,231030.0,232520.44444444444,234583.83333333334,236242.27777777778,236516.88888888888,236421.55555555556,237013.66666666666,238528.55555555556,240494.94444444444,242631.94444444444,244597.05555555556,245439.0,246021.22222222222,245806.55555555556,245630.72222222222,246069.11111111112,247960.38888888888,250206.22222222222,251582.83333333334,251932.0,251820.05555555556,251740.5,251789.66666666666,252786.05555555556,254176.05555555556,255821.22222222222,256667.44444444444,257051.72222222222,256771.77777777778,256590.38888888888,256752.94444444444,257767.55555555556,258955.22222222222,259758.72222222222,260572.05555555556,260719.38888888888,260818.83333333334,261495.72222222222,263656.22222222225,265318.0,266465.6666666667,266814.55555555556,267694.6666666667,267947.5,268272.6111111111,269128.1666666667,270500.8888888889,272455.27777777775,274305.1666666667,275513.1666666667,275242.1111111111,276058.6111111111,277758.77777777775,280573.6666666667,282265.5,284374.3888888889,286609.6111111111,289434.8333333333,291578.1111111111,293106.5,293932.3888888889,295511.94444444444,298209.55555555556,299825.1111111111,300659.6111111111,300978.1111111111,302426.8888888889,304184.3333333333,305541.27777777775,306274.1111111111,306791.44444444444,307480.44444444444,308582.77777777775,308871.6111111111,309031.27777777775,308975.22222222225,309810.27777777775,311019.44444444444,312782.3333333333,313923.55555555556,314648.27777777775,315445.6111111111,316610.1666666667,317781.22222222225,318935.6666666667,320379.8888888889,321565.27777777775,323152.55555555556,324178.1666666667,324879.94444444444
